date,sku,manufacturer,name,salesRankShortTerm,salesRankMediumTerm,salesRankLongTerm,bestSellingRank,customerReviewAverage,customerReviewCount,image,url
2017_09_05,5762810,VIZIO,"VIZIO - 39"" Class (38.5"" Diag.) - LED - 1080p - Smart - HDTV",781.0,847.0,880,860,4.6,60.0,https://img.bbystatic.com/BestBuy_US/images/products/5762/5762810_sa.jpg,https://api.bestbuy.com/click/-/5762810/pdp
2017_09_05,5712448,Insignia™,"Insignia™ - 24"" Class (23.6"" Diag.) - LED - 720p - Smart - HDTV Roku TV",799.0,836.0,826,834,4.2,34.0,https://img.bbystatic.com/BestBuy_US/images/products/5712/5712448_sa.jpg,https://api.bestbuy.com/click/-/5712448/pdp
2017_09_05,5754303,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",827.0,1036.0,1205,1097,4.7,161.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754303_sa.jpg,https://api.bestbuy.com/click/-/5754303/pdp
2017_09_05,5400401,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",836.0,777.0,563,667,4.7,979.0,https://img.bbystatic.com/BestBuy_US/images/products/5400/5400401_sa.jpg,https://api.bestbuy.com/click/-/5400401/pdp
2017_09_05,5871011,Samsung,"Samsung - 32"" Class (31.5"" Diag.) - LED - 1080p - Smart - HDTV",847.0,805.0,828,822,4.0,6.0,https://img.bbystatic.com/BestBuy_US/images/products/5871/5871011_sa.jpg,https://api.bestbuy.com/click/-/5871011/pdp
2017_09_05,5878705,TCL,"TCL - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range Roku TV",876.0,1025.0,650,802,4.6,123.0,https://img.bbystatic.com/BestBuy_US/images/products/5878/5878705_sa.jpg,https://api.bestbuy.com/click/-/5878705/pdp
2017_09_05,5871004,Samsung,"Samsung - 28"" Class (27.5"" Diag.) - LED - 720p - Smart - HDTV",891.0,825.0,1003,917,5.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5871/5871004_sa.jpg,https://api.bestbuy.com/click/-/5871004/pdp
2017_09_05,6422016,Samsung,"Samsung - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV",901.0,654.0,471,569,4.6,5856.0,https://img.bbystatic.com/BestBuy_US/images/products/6422/6422016_sa.jpg,https://api.bestbuy.com/click/-/6422016/pdp
2017_09_05,5897427,Hisense,"Hisense - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",903.0,1120.0,824,932,4.6,103.0,https://img.bbystatic.com/BestBuy_US/images/products/5897/5897427_sa.jpg,https://api.bestbuy.com/click/-/5897427/pdp
2017_09_05,5792903,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",930.0,1184.0,1087,1111,4.8,26.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792903_sa.jpg,https://api.bestbuy.com/click/-/5792903/pdp
2017_09_05,5871001,Samsung,"Samsung - 24"" Class (23.5"" Diag.) - LED - 720p - Smart - HDTV",943.0,960.0,1131,1047,,,https://img.bbystatic.com/BestBuy_US/images/products/5871/5871001_sa.jpg,https://api.bestbuy.com/click/-/5871001/pdp
2017_09_05,5773708,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",964.0,1159.0,1285,1198,4.7,216.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773708_sa.jpg,https://api.bestbuy.com/click/-/5773708/pdp
2017_09_05,5900138,Sony,"Sony - 60"" Class (60"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1001.0,1300.0,1529,1362,4.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5900/5900138_sa.jpg,https://api.bestbuy.com/click/-/5900138/pdp
2017_09_05,7068146,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV",1031.0,745.0,576,675,4.6,3291.0,https://img.bbystatic.com/BestBuy_US/images/products/7068/7068146_sa.jpg,https://api.bestbuy.com/click/-/7068146/pdp
2017_09_05,5773704,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV",1050.0,1505.0,1474,1420,4.7,202.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773704_sa.jpg,https://api.bestbuy.com/click/-/5773704/pdp
2017_09_05,5768720,Samsung,"Samsung - 49"" Class (48.5"" Diag.) - LED - 1080p - Smart - HDTV",1097.0,1252.0,859,1017,4.8,69.0,https://img.bbystatic.com/BestBuy_US/images/products/5768/5768720_sa.jpg,https://api.bestbuy.com/click/-/5768720/pdp
2017_09_05,5746201,Sharp,"Sharp - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV Roku TV",1112.0,1462.0,1713,1543,3.3,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5746/5746201_sa.jpg,https://api.bestbuy.com/click/-/5746201/pdp
2017_09_05,5844904,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1122.0,1377.0,1601,1446,4.7,29.0,https://img.bbystatic.com/BestBuy_US/images/products/5844/5844904_sa.jpg,https://api.bestbuy.com/click/-/5844904/pdp
2017_09_05,5763433,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1201.0,1529.0,1750,1621,4.7,41.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763433_sa.jpg,https://api.bestbuy.com/click/-/5763433/pdp
2017_09_05,5773701,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1208.0,1758.0,1674,1674,4.7,239.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773701_sa.jpg,https://api.bestbuy.com/click/-/5773701/pdp
2017_09_05,5803109,LG,"LG - 32"" Class (31.5"" Diag.) - LED - 720p - Smart - HDTV",1245.0,980.0,897,966,4.8,48.0,https://img.bbystatic.com/BestBuy_US/images/products/5803/5803109_sa.jpg,https://api.bestbuy.com/click/-/5803109/pdp
2017_09_05,5875644,Sony,"Sony - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1275.0,1445.0,1679,1547,4.6,27.0,https://img.bbystatic.com/BestBuy_US/images/products/5875/5875644_sa.jpg,https://api.bestbuy.com/click/-/5875644/pdp
2017_09_05,5792902,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1309.0,1506.0,1776,1636,4.6,16.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792902_sa.jpg,https://api.bestbuy.com/click/-/5792902/pdp
2017_09_05,5748204,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1334.0,1405.0,1681,1536,4.6,219.0,https://img.bbystatic.com/BestBuy_US/images/products/5748/5748204_sa.jpg,https://api.bestbuy.com/click/-/5748204/pdp
2017_09_05,4801501,Sony,"Sony - 48"" Class (47.6"" Diag.) - LED - 1080p - Smart - HDTV",1362.0,1542.0,1645,1589,4.4,1029.0,https://img.bbystatic.com/BestBuy_US/images/products/4801/4801501_sa.jpg,https://api.bestbuy.com/click/-/4801501/pdp
2017_09_05,5871010,Samsung,"Samsung - 32"" Class (31.5"" Diag.) - LED - 720p - Smart - HDTV",1392.0,1820.0,2163,1928,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5871/5871010_sa.jpg,https://api.bestbuy.com/click/-/5871010/pdp
2017_09_05,5748205,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1440.0,1428.0,1367,1395,4.7,153.0,https://img.bbystatic.com/BestBuy_US/images/products/5748/5748205_sa.jpg,https://api.bestbuy.com/click/-/5748205/pdp
2017_09_05,5792905,LG,"LG - 60"" Class (59.9"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1534.0,1573.0,1605,1604,4.7,22.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792905_sa.jpg,https://api.bestbuy.com/click/-/5792905/pdp
2017_09_05,5723390,LG,"LG - 24"" Class (23.8"" Diag.) - LED - 720p - Smart - HDTV",1549.0,1955.0,2161,2013,4.6,212.0,https://img.bbystatic.com/BestBuy_US/images/products/5723/5723390_sa.jpg,https://api.bestbuy.com/click/-/5723390/pdp
2017_09_05,5774200,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1587.0,1851.0,1934,1874,4.6,122.0,https://img.bbystatic.com/BestBuy_US/images/products/5774/5774200_sa.jpg,https://api.bestbuy.com/click/-/5774200/pdp
2017_09_05,5763400,LG,"LG - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1668.0,1779.0,1756,1783,4.9,130.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763400_sa.jpg,https://api.bestbuy.com/click/-/5763400/pdp
2017_09_05,5773804,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",1692.0,2357.0,2458,2301,4.9,68.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773804_sa.jpg,https://api.bestbuy.com/click/-/5773804/pdp
2017_09_05,5875626,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1715.0,1818.0,2234,2010,4.3,12.0,https://img.bbystatic.com/BestBuy_US/images/products/5875/5875626_sa.jpg,https://api.bestbuy.com/click/-/5875626/pdp
2017_09_05,5607100,Westinghouse,"Westinghouse - 50"" Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV",1760.0,1802.0,1489,1643,4.2,637.0,https://img.bbystatic.com/BestBuy_US/images/products/5607/5607100_sa.jpg,https://api.bestbuy.com/click/-/5607100/pdp
2017_09_05,5875600,Sony,"Sony - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1792.0,2324.0,2652,2409,4.9,23.0,https://img.bbystatic.com/BestBuy_US/images/products/5875/5875600_sa.jpg,https://api.bestbuy.com/click/-/5875600/pdp
2017_09_05,5733300,Toshiba,"Toshiba - 50"" Class (49.5"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",1803.0,2935.0,1908,2177,4.7,13.0,https://img.bbystatic.com/BestBuy_US/images/products/5733/5733300_sa.jpg,https://api.bestbuy.com/click/-/5733300/pdp
2017_09_05,4904601,VIZIO,"VIZIO - 24"" Class (23.54"" Diag.) - LED - 1080p - Smart - HDTV",1909.0,2038.0,1031,1367,4.5,1318.0,https://img.bbystatic.com/BestBuy_US/images/products/4904/4904601_sa.jpg,https://api.bestbuy.com/click/-/4904601/pdp
2017_09_05,5247402,Westinghouse,"Westinghouse - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",1987.0,2815.0,2421,2504,4.2,212.0,https://img.bbystatic.com/BestBuy_US/images/products/5247/5247402_sa.jpg,https://api.bestbuy.com/click/-/5247402/pdp
2017_09_05,5935272,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2056.0,2272.0,2586,2397,4.7,13.0,https://img.bbystatic.com/BestBuy_US/images/products/5935/5935272_sa.jpg,https://api.bestbuy.com/click/-/5935272/pdp
2017_09_05,5754305,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2092.0,2373.0,2801,2557,4.7,136.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754305_sa.jpg,https://api.bestbuy.com/click/-/5754305/pdp
2017_09_05,5754302,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2093.0,2061.0,2390,2223,4.7,94.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754302_sa.jpg,https://api.bestbuy.com/click/-/5754302/pdp
2017_09_05,5773847,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV",2094.0,2949.0,2935,2857,4.7,122.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773847_sa.jpg,https://api.bestbuy.com/click/-/5773847/pdp
2017_09_05,5772800,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2127.0,3740.0,4390,3789,4.8,19.0,https://img.bbystatic.com/BestBuy_US/images/products/5772/5772800_sa.jpg,https://api.bestbuy.com/click/-/5772800/pdp
2017_09_05,5792908,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2130.0,2354.0,2635,2472,4.6,20.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792908_sa.jpg,https://api.bestbuy.com/click/-/5792908/pdp
2017_09_05,5758301,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2146.0,2661.0,3024,2787,4.7,46.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758301_sa.jpg,https://api.bestbuy.com/click/-/5758301/pdp
2017_09_05,5748201,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2147.0,2387.0,2634,2490,4.8,132.0,https://img.bbystatic.com/BestBuy_US/images/products/5748/5748201_sa.jpg,https://api.bestbuy.com/click/-/5748201/pdp
2017_09_05,5763359,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2148.0,2062.0,1992,2042,4.8,171.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763359_sa.jpg,https://api.bestbuy.com/click/-/5763359/pdp
2017_09_05,5712157,Sharp,"Sharp - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV Roku TV",2169.0,1156.0,1335,1321,4.6,5.0,https://img.bbystatic.com/BestBuy_US/images/products/5712/5712157_sa.jpg,https://api.bestbuy.com/click/-/5712157/pdp
2017_09_05,5524900,Hisense,"Hisense - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2173.0,1959.0,2351,2161,4.6,648.0,https://img.bbystatic.com/BestBuy_US/images/products/5524/5524900_sa.jpg,https://api.bestbuy.com/click/-/5524900/pdp
2017_09_05,5792901,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV",2184.0,2329.0,2151,2198,4.6,212.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792901_sa.jpg,https://api.bestbuy.com/click/-/5792901/pdp
2017_09_05,5900135,Sony,"Sony - 70"" Class (69.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",2388.0,3073.0,2908,2927,4.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5900/5900135_sa.jpg,https://api.bestbuy.com/click/-/5900135/pdp
2017_09_05,5770946,Sony,"Sony - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2423.0,2536.0,3070,2788,4.9,80.0,https://img.bbystatic.com/BestBuy_US/images/products/5770/5770946_sa.jpg,https://api.bestbuy.com/click/-/5770946/pdp
